Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181030_36,3.6,39.0,5.8,5.3,40.195,3.999
20181031_00,5.4,38.0,1.9,10.957,38.688,2.154
20181031_01,6.2,39.0,2.0,10.214,26.528,2.547
20181031_02,7.1,38.0,2.9,11.573,23.859,2.456
20181031_03,8.5,33.0,3.8,12.356,22.747,2.925
20181031_04,8.6,32.0,4.6,12.612,22.886,2.65
20181031_05,8.8,29.0,3.4,12.276,24.358,2.216
20181031_06,6.9,32.0,4.5,8.21,34.394,1.015
20181031_07,5.6,29.0,4.6,7.67,37.64,3.105
20181031_08,5.4,31.0,3.9,5.946,44.818,2.461
20181031_09,4.5,36.0,6.2,6.262,43.482,3.781
20181031_10,4.1,36.0,5.2,6.18,41.886,4.407
20181031_11,3.8,37.0,6.9,5.385,41.911,3.899
20181031_12,3.6,39.0,5.8,4.571,42.268,3.372
20181031_13,3.5,40.0,7.1,4.536,39.332,3.495
20181031_14,3.0,40.0,4.7,4.509,37.306,3.891
20181031_15,2.6,40.0,5.6,5.029,34.83,4.472
20181031_16,2.8,38.0,4.3,3.368,38.225,3.056
20181031_17,2.6,35.0,4.3,2.011,41.593,2.211
20181031_18,2.0,37.0,4.0,1.571,42.427,2.123
20181031_19,2.1,36.0,4.3,1.382,42.283,1.995
20181031_20,2.7,32.0,2.7,1.004,42.126,1.91
20181031_21,2.9,33.0,2.5,4.277,35.675,1.311
20181031_22,4.2,31.0,1.5,6.542,31.566,1.115
20181031_23,8.2,29.0,1.6,7.721,30.524,1.794
20181031_24,10.0,25.0,1.9,9.024,27.661,1.832
20181031_25,9.6,25.0,1.8,10.434,23.344,1.926
20181031_26,9.5,26.0,4.2,11.35,21.945,1.625
20181031_27,10.4,24.0,4.3,11.908,22.063,2.002
20181031_28,10.6,24.0,2.4,12.145,21.89,1.727
20181031_29,10.4,26.0,1.7,12.223,21.274,1.492
20181031_30,7.1,33.0,3.5,8.023,32.6,1.82
20181031_31,5.6,38.0,3.3,6.102,42.723,1.362
20181031_32,5.7,37.0,4.8,5.233,45.527,1.255
20181031_33,5.4,41.0,3.5,4.583,48.738,0.97
20181031_34,4.6,49.0,3.3,4.118,52.736,1.019
20181031_35,4.1,59.0,4.6,3.665,56.845,1.375
20181031_36,4.0,63.0,4.6,3.272,58.202,1.433
20181101_00,10.0,25.0,1.9,12.968,31.029,1.87
20181101_01,9.6,25.0,1.8,10.118,25.613,3.053
20181101_02,9.5,26.0,4.2,11.358,25.732,2.918
20181101_03,10.4,24.0,4.3,12.17,23.634,2.562
20181101_04,10.6,24.0,2.4,12.702,22.277,2.408
20181101_05,10.4,26.0,1.7,12.52,22.352,2.5
20181101_06,7.1,33.0,3.5,8.204,38.1,2.003
20181101_07,5.6,38.0,3.3,6.57,45.334,0.928
20181101_08,5.7,37.0,4.8,5.785,50.391,0.865
20181101_09,5.4,41.0,3.5,5.225,53.506,0.835
20181101_10,4.6,49.0,3.3,4.747,57.496,0.957
20181101_11,4.1,59.0,4.6,4.396,61.142,1.499
20181101_12,4.0,63.0,4.6,4.045,63.385,1.34
20181101_13,3.7,66.0,3.5,3.733,65.048,1.362
20181101_14,3.3,69.0,4.0,3.523,65.812,1.196
20181101_15,3.0,71.0,5.5,3.344,65.947,1.303
20181101_16,2.4,72.0,3.3,3.049,66.274,1.279
20181101_17,2.5,71.0,4.2,2.835,66.465,1.11
20181101_18,2.1,72.0,3.6,2.595,68.034,1.098
20181101_19,2.6,73.0,3.4,2.365,68.812,0.923
20181101_20,2.0,77.0,2.7,2.056,69.389,0.934
20181101_21,4.2,68.0,2.9,5.299,64.773,1.549
20181101_22,5.9,60.0,2.9,8.84,50.068,1.032
20181101_23,7.3,56.0,2.8,10.493,45.806,1.467
20181101_24,8.2,53.0,1.8,11.697,43.081,2.594
20181101_25,9.1,52.0,1.7,12.781,40.926,3.439
20181101_26,8.4,55.0,3.4,13.258,41.831,4.306
20181101_27,8.6,56.0,3.3,12.972,44.894,4.594
20181101_28,7.5,60.0,4.5,12.36,48.726,4.824
20181101_29,6.2,67.0,4.3,11.205,53.256,4.523
20181101_30,4.8,74.0,4.2,8.732,63.077,2.435
20181101_31,3.9,80.0,2.8,7.416,67.604,1.24
20181101_32,3.8,85.0,2.8,6.957,69.639,1.155
20181101_33,3.9,83.0,2.4,6.659,71.866,1.345
20181101_34,4.1,82.0,3.1,6.425,73.67,1.646
20181101_35,4.1,83.0,3.2,6.074,74.922,1.562
20181101_36,4.1,83.0,2.6,5.62,75.468,1.299
20181102_00,8.2,53.0,1.8,13.352,41.383,0.68
20181102_01,9.1,52.0,1.7,10.839,43.087,3.167
20181102_02,8.4,55.0,3.4,12.172,42.976,4.0
20181102_03,8.6,56.0,3.3,11.99,48.619,4.446
20181102_04,7.5,60.0,4.5,11.348,51.395,4.301
20181102_05,6.2,67.0,4.3,10.288,54.865,4.329
20181102_06,4.8,74.0,4.2,7.946,65.444,3.272
20181102_07,3.9,80.0,2.8,6.772,72.582,1.581
20181102_08,3.8,85.0,2.8,6.147,78.241,1.434
20181102_09,3.9,83.0,2.4,5.712,81.125,1.423
20181102_10,4.1,82.0,3.1,5.639,81.475,1.745
20181102_11,4.1,83.0,3.2,5.445,80.646,1.45
20181102_12,4.1,83.0,2.6,5.14,80.555,1.27
20181102_13,4.2,83.0,2.2,4.974,79.29,1.314
20181102_14,4.2,83.0,3.2,4.955,78.473,1.612
20181102_15,4.0,85.0,3.1,4.756,78.618,1.69
20181102_16,3.7,87.0,2.1,4.573,77.879,1.451
20181102_17,3.8,86.0,1.9,4.505,76.823,1.35
20181102_18,3.7,85.0,2.2,4.328,76.442,1.622
20181102_19,3.2,87.0,2.2,4.157,76.085,1.235
20181102_20,3.5,85.0,2.5,3.942,76.156,1.048
20181102_21,4.6,83.0,1.6,6.842,74.086,0.899
20181102_22,6.9,71.0,2.4,10.18,58.784,1.598
20181102_23,8.4,65.0,0.8,11.739,52.474,2.355
20181102_24,8.8,60.0,1.7,12.901,48.35,3.185
20181102_25,9.3,58.0,1.3,13.648,46.35,3.913
20181102_26,9.5,58.0,2.5,13.775,46.875,4.719
20181102_27,8.5,61.0,3.6,13.517,48.179,5.046
20181102_28,,,,12.966,50.285,4.777
20181102_29,,,,11.57,57.099,4.516
20181102_30,,,,9.269,66.2,2.77
20181102_31,,,,8.023,68.418,0.962
20181102_32,,,,8.06,62.816,2.069
20181102_33,,,,7.782,62.054,1.964
20181102_34,,,,7.518,61.912,1.523
20181102_35,,,,7.396,62.388,1.611
20181102_36,,,,7.263,65.178,1.269
20181103_00,8.8,60.0,1.7,13.457,51.298,1.222
20181103_01,9.3,58.0,1.3,10.664,51.822,3.054
20181103_02,9.5,58.0,2.5,11.693,48.28,3.126
20181103_03,8.5,61.0,3.6,12.852,44.089,2.977
20181103_04,,,,13.037,46.208,3.889
20181103_05,,,,11.197,57.474,4.11
20181103_06,,,,8.687,71.508,2.699
20181103_07,,,,7.396,77.156,1.099
20181103_08,,,,7.158,77.463,1.554
20181103_09,,,,6.836,79.078,1.537
20181103_10,,,,6.594,79.953,1.731
20181103_11,,,,6.82,78.923,1.332
20181103_12,,,,6.706,80.188,1.564
20181103_13,,,,7.844,74.587,0.933
20181103_14,,,,7.996,73.687,1.308
20181103_15,,,,8.051,73.423,1.808
20181103_16,,,,8.218,73.501,2.061
20181103_17,,,,7.974,77.174,2.082
20181103_18,,,,7.687,81.684,2.519
20181103_19,,,,7.443,85.022,2.494
20181103_20,,,,7.223,88.613,2.785
20181103_21,,,,7.269,89.926,2.194
20181103_22,,,,7.13,88.355,2.467
20181103_23,,,,6.289,88.334,3.866
20181103_24,,,,6.042,84.7,3.792
20181103_25,,,,5.931,81.391,3.176
20181103_26,,,,5.721,80.513,2.847
20181103_27,,,,5.333,80.979,3.081
20181103_28,,,,4.738,82.858,3.026
20181103_29,,,,4.099,85.523,3.012
20181103_30,,,,3.545,87.117,3.316
20181103_31,,,,3.164,88.514,3.607
20181103_32,,,,2.939,88.46,3.617
20181103_33,,,,2.72,88.033,3.801
20181103_34,,,,2.579,87.09,4.102
20181103_35,,,,2.648,83.98,3.9
20181103_36,,,,2.825,80.059,3.196
