Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181031_05,16.4,24.0,1.2,14.143,29.381,0.586
20181031_06,14.6,29.0,1.0,12.583,31.565,0.189
20181031_07,10.8,44.0,,11.987,32.793,0.309
20181031_08,8.8,53.0,0.4,11.682,33.384,0.451
20181031_09,7.4,60.0,0.5,11.328,34.244,0.749
20181031_10,6.3,66.0,,10.872,35.37,0.398
20181031_11,5.8,68.0,0.4,10.432,36.461,0.452
20181031_12,5.1,73.0,,10.621,35.961,0.465
20181031_13,4.9,73.0,0.4,10.078,37.093,0.414
20181031_14,4.1,76.0,0.8,9.768,38.003,0.224
20181031_15,3.5,80.0,0.9,9.253,39.262,0.127
20181031_16,2.9,83.0,,8.581,40.726,0.267
20181031_17,2.7,83.0,0.6,8.169,41.79,0.221
20181031_18,2.3,86.0,0.6,7.159,44.935,0.264
20181031_19,2.1,87.0,0.4,6.988,44.974,0.079
20181031_20,2.3,87.0,0.6,6.992,44.581,0.116
20181031_21,5.9,83.0,0.6,8.633,45.512,0.1
20181031_22,10.8,45.0,0.8,10.687,37.918,0.505
20181031_23,13.3,28.0,0.8,12.179,32.541,0.548
20181031_24,14.9,26.0,1.7,13.582,27.523,0.497
20181031_25,16.2,25.0,0.7,14.617,24.043,0.83
20181031_26,16.9,24.0,1.3,15.263,22.836,0.612
20181031_27,17.2,27.0,0.5,15.758,23.08,0.635
20181031_28,17.5,29.0,2.9,16.394,23.594,1.006
20181031_29,17.1,31.0,1.9,16.468,24.173,1.257
20181031_30,15.8,36.0,1.3,14.167,27.193,0.88
20181031_31,12.6,46.0,0.6,13.096,30.533,1.023
20181031_32,10.3,56.0,0.6,12.105,34.882,1.147
20181031_33,8.7,64.0,0.5,10.876,38.557,0.811
20181031_34,7.7,70.0,,10.283,39.845,0.784
20181031_35,7.4,71.0,1.3,9.156,43.429,0.784
20181031_36,7.5,71.0,0.6,8.093,46.998,0.635
20181101_00,14.9,26.0,1.7,17.583,34.928,0.896
20181101_01,16.2,25.0,0.7,15.485,30.509,0.412
20181101_02,16.9,24.0,1.3,16.394,29.883,0.633
20181101_03,17.2,27.0,0.5,16.846,30.31,0.868
20181101_04,17.5,29.0,2.9,17.236,30.456,0.653
20181101_05,17.1,31.0,1.9,17.095,31.821,0.798
20181101_06,15.8,36.0,1.3,15.288,34.701,0.7
20181101_07,12.6,46.0,0.6,14.149,37.64,0.766
20181101_08,10.3,56.0,0.6,12.998,40.944,0.912
20181101_09,8.7,64.0,0.5,11.954,44.128,0.538
20181101_10,7.7,70.0,,11.064,46.934,0.604
20181101_11,7.4,71.0,1.3,10.517,48.613,1.054
20181101_12,7.5,71.0,0.6,11.303,50.222,1.724
20181101_13,6.3,76.0,0.4,10.365,51.751,1.424
20181101_14,5.7,79.0,,9.894,50.989,1.062
20181101_15,5.2,80.0,0.4,9.224,51.06,0.946
20181101_16,4.5,82.0,0.8,7.915,58.924,0.606
20181101_17,4.4,83.0,0.7,7.694,59.36,0.789
20181101_18,3.8,87.0,0.9,7.421,58.551,0.7
20181101_19,3.7,89.0,0.7,6.673,61.776,0.334
20181101_20,4.1,87.0,1.2,5.494,67.044,0.623
20181101_21,6.3,79.0,1.2,6.138,66.24,0.53
20181101_22,8.4,66.0,1.7,8.293,58.044,0.696
20181101_23,9.8,60.0,0.9,10.655,50.116,0.623
20181101_24,11.6,55.0,1.0,12.507,46.133,0.566
20181101_25,13.4,49.0,1.2,14.637,41.197,0.723
20181101_26,14.7,46.0,1.6,17.107,36.67,1.468
20181101_27,16.1,43.0,1.8,19.04,35.681,2.238
20181101_28,16.9,42.0,0.9,19.582,36.879,2.674
20181101_29,17.1,43.0,1.0,19.477,37.651,2.399
20181101_30,15.3,51.0,0.7,17.366,42.897,1.281
20181101_31,11.9,65.0,0.4,15.828,47.356,1.053
20181101_32,10.3,74.0,0.5,14.65,51.41,1.188
20181101_33,9.2,77.0,0.6,13.272,56.589,1.149
20181101_34,8.6,80.0,0.9,12.333,60.179,1.299
20181101_35,7.7,84.0,0.6,11.499,62.94,1.306
20181101_36,7.3,82.0,1.1,11.393,61.996,1.35
20181102_00,11.6,55.0,1.0,16.12,49.136,1.423
20181102_01,13.4,49.0,1.2,13.411,50.928,1.042
20181102_02,14.7,46.0,1.6,15.162,48.265,1.122
20181102_03,16.1,43.0,1.8,16.754,44.731,1.548
20181102_04,16.9,42.0,0.9,17.71,42.234,2.025
20181102_05,17.1,43.0,1.0,17.927,41.642,2.416
20181102_06,15.3,51.0,0.7,16.301,45.738,1.459
20181102_07,11.9,65.0,0.4,14.908,49.508,0.816
20181102_08,10.3,74.0,0.5,13.82,52.875,0.822
20181102_09,9.2,77.0,0.6,12.904,55.846,0.56
20181102_10,8.6,80.0,0.9,12.899,57.409,1.103
20181102_11,7.7,84.0,0.6,12.284,64.141,1.63
20181102_12,7.3,82.0,1.1,11.55,64.426,1.119
20181102_13,6.3,88.0,0.7,9.898,72.978,0.522
20181102_14,5.6,89.0,0.5,9.589,72.184,0.486
20181102_15,5.0,91.0,0.8,9.79,68.31,0.121
20181102_16,5.1,91.0,0.6,9.105,68.749,0.622
20181102_17,4.9,92.0,1.2,8.082,68.477,0.672
20181102_18,4.5,92.0,1.1,6.837,69.919,0.775
20181102_19,4.9,92.0,1.2,6.599,69.729,0.638
20181102_20,4.9,91.0,1.1,6.4,70.216,0.828
20181102_21,6.3,89.0,0.8,7.044,69.407,0.457
20181102_22,8.5,78.0,1.0,9.242,65.564,0.558
20181102_23,11.2,66.0,1.1,11.245,59.545,1.044
20181102_24,13.2,57.0,1.3,13.17,54.056,1.311
20181102_25,14.6,52.0,1.7,15.353,46.988,2.147
20181102_26,16.2,46.0,1.9,17.45,40.313,2.725
20181102_27,17.3,43.0,3.0,18.866,34.464,2.931
20181102_28,,,,19.435,31.555,3.284
20181102_29,,,,19.544,31.693,2.645
20181102_30,,,,18.123,35.256,2.576
20181102_31,,,,16.858,38.978,2.333
20181102_32,,,,16.568,40.627,2.931
20181102_33,,,,15.932,41.631,2.746
20181102_34,,,,14.744,44.946,2.278
20181102_35,,,,13.828,48.984,1.887
20181102_36,,,,12.561,54.649,1.529
20181103_00,13.2,57.0,1.3,18.068,50.819,0.411
20181103_01,14.6,52.0,1.7,14.853,52.948,1.105
20181103_02,16.2,46.0,1.9,16.637,46.435,1.951
20181103_03,17.3,43.0,3.0,17.766,42.967,2.283
20181103_04,,,,18.271,41.918,2.617
20181103_05,,,,18.325,41.54,2.445
20181103_06,,,,17.008,45.279,1.733
20181103_07,,,,15.649,49.573,1.084
20181103_08,,,,14.471,53.336,0.397
20181103_09,,,,13.691,55.865,0.168
20181103_10,,,,12.833,59.659,1.007
20181103_11,,,,11.894,63.427,0.792
20181103_12,,,,10.868,67.051,0.672
20181103_13,,,,11.011,65.197,0.785
20181103_14,,,,11.254,63.834,0.595
20181103_15,,,,11.432,63.352,0.517
20181103_16,,,,11.516,65.653,0.586
20181103_17,,,,11.523,69.566,0.99
20181103_18,,,,11.136,83.091,1.331
20181103_19,,,,11.327,88.612,1.477
20181103_20,,,,11.506,84.374,1.544
20181103_21,,,,11.52,60.51,2.314
20181103_22,,,,11.212,54.567,2.763
20181103_23,,,,11.332,54.816,3.507
20181103_24,,,,10.424,60.719,3.17
20181103_25,,,,10.205,65.466,3.081
20181103_26,,,,9.088,76.751,3.086
20181103_27,,,,8.519,83.913,2.573
20181103_28,,,,8.342,84.718,2.331
20181103_29,,,,8.253,86.371,2.125
20181103_30,,,,7.909,87.78,2.057
20181103_31,,,,7.383,89.439,1.909
20181103_32,,,,7.223,88.603,1.844
20181103_33,,,,7.188,89.147,1.553
20181103_34,,,,7.052,88.77,1.48
20181103_35,,,,6.899,88.41,1.173
20181103_36,,,,6.548,88.49,1.303
