Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181031_02,13.5,22.0,1.4,11.788,27.056,0.391
20181031_03,14.7,21.0,1.2,12.931,25.378,1.115
20181031_04,15.6,19.0,1.4,13.929,24.845,2.124
20181031_05,15.3,20.0,2.4,13.891,26.576,2.141
20181031_06,13.9,22.0,1.1,10.542,35.919,0.836
20181031_07,9.7,29.0,1.0,9.306,38.333,2.074
20181031_08,6.8,36.0,,7.973,42.795,1.484
20181031_09,5.6,39.0,0.9,7.077,44.981,0.929
20181031_10,3.4,45.0,2.0,6.551,45.375,0.6
20181031_11,1.8,50.0,1.9,5.704,46.534,1.218
20181031_12,0.5,56.0,1.3,5.087,46.59,1.317
20181031_13,-0.4,59.0,1.1,4.78,44.749,1.181
20181031_14,-1.5,64.0,1.5,4.289,46.083,0.52
20181031_15,-2.1,67.0,1.3,3.88,46.758,0.776
20181031_16,-2.7,69.0,1.2,3.539,46.57,0.334
20181031_17,-3.4,72.0,1.3,3.08,47.275,0.435
20181031_18,-3.9,75.0,1.2,2.645,47.826,0.272
20181031_19,-4.4,76.0,1.1,2.292,48.115,0.562
20181031_20,-4.8,78.0,1.0,2.253,45.96,0.54
20181031_21,-3.5,77.0,0.7,5.091,43.658,0.208
20181031_22,1.5,55.0,1.1,7.934,31.92,0.44
20181031_23,5.4,41.0,1.0,9.544,28.481,0.244
20181031_24,9.8,30.0,1.8,11.557,24.702,0.389
20181031_25,12.9,24.0,1.5,13.376,21.589,0.328
20181031_26,16.3,18.0,2.3,14.5,19.798,0.478
20181031_27,18.2,17.0,1.6,15.067,19.231,0.795
20181031_28,18.7,17.0,2.8,15.224,19.615,0.935
20181031_29,16.5,20.0,4.0,14.559,23.585,2.323
20181031_30,14.5,23.0,4.6,11.336,31.573,3.154
20181031_31,13.1,26.0,3.2,10.167,34.07,2.719
20181031_32,11.2,29.0,2.1,8.592,38.662,1.76
20181031_33,6.5,38.0,3.2,7.547,41.147,0.668
20181031_34,5.0,43.0,0.9,6.82,42.809,0.896
20181031_35,3.1,49.0,1.3,6.229,43.135,0.825
20181031_36,1.1,56.0,1.9,5.912,45.955,1.008
20181101_00,9.8,30.0,1.8,13.179,34.068,0.864
20181101_01,12.9,24.0,1.5,11.792,24.405,0.448
20181101_02,16.3,18.0,2.3,13.246,22.23,0.406
20181101_03,18.2,17.0,1.6,14.102,22.318,0.444
20181101_04,18.7,17.0,2.8,14.873,23.083,0.512
20181101_05,16.5,20.0,4.0,14.666,25.801,1.641
20181101_06,14.5,23.0,4.6,11.566,32.018,3.122
20181101_07,13.1,26.0,3.2,10.459,34.587,2.481
20181101_08,11.2,29.0,2.1,9.034,39.527,1.255
20181101_09,6.5,38.0,3.2,8.096,41.893,0.512
20181101_10,5.0,43.0,0.9,7.425,43.87,0.495
20181101_11,3.1,49.0,1.3,6.945,45.11,0.408
20181101_12,1.1,56.0,1.9,6.56,47.733,0.567
20181101_13,0.6,58.0,1.1,6.242,52.189,0.454
20181101_14,-0.4,62.0,1.2,5.993,57.071,0.321
20181101_15,-1.1,66.0,1.3,5.817,59.922,0.55
20181101_16,-1.7,69.0,1.5,5.417,61.892,0.418
20181101_17,-2.3,71.0,0.3,4.956,62.417,1.095
20181101_18,-2.8,74.0,1.2,4.668,64.963,0.625
20181101_19,-3.1,76.0,1.1,4.485,66.285,1.3
20181101_20,-3.5,77.0,1.6,4.258,66.635,1.054
20181101_21,-2.8,76.0,0.7,6.768,60.508,0.841
20181101_22,0.3,64.0,0.9,9.284,51.058,0.642
20181101_23,3.5,53.0,1.3,10.794,48.008,0.558
20181101_24,7.0,41.0,1.0,12.94,44.159,1.098
20181101_25,10.1,36.0,1.9,15.678,39.385,1.624
20181101_26,12.3,34.0,1.3,16.562,39.907,4.815
20181101_27,15.0,33.0,1.0,16.349,41.666,4.816
20181101_28,15.5,43.0,6.1,15.508,44.25,4.923
20181101_29,14.8,45.0,4.1,14.435,47.827,4.479
20181101_30,13.7,50.0,5.3,12.055,55.383,2.525
20181101_31,12.7,53.0,6.9,10.774,59.881,1.032
20181101_32,11.7,56.0,4.0,10.288,62.547,1.249
20181101_33,10.7,60.0,1.9,9.659,64.998,0.838
20181101_34,7.1,70.0,2.7,9.218,66.845,0.589
20181101_35,6.1,74.0,2.0,8.685,69.464,1.237
20181101_36,4.8,78.0,2.0,8.184,73.234,0.771
20181102_00,7.0,41.0,1.0,12.037,42.738,0.648
20181102_01,10.1,36.0,1.9,10.433,39.557,0.82
20181102_02,12.3,34.0,1.3,13.012,40.332,0.998
20181102_03,15.0,33.0,1.0,15.019,41.06,3.894
20181102_04,15.5,43.0,6.1,14.506,44.305,4.677
20181102_05,14.8,45.0,4.1,13.186,49.151,4.472
20181102_06,13.7,50.0,5.3,11.066,57.68,3.307
20181102_07,12.7,53.0,6.9,9.688,65.82,1.715
20181102_08,11.7,56.0,4.0,9.166,70.317,1.119
20181102_09,10.7,60.0,1.9,8.598,72.098,0.693
20181102_10,7.1,70.0,2.7,8.163,73.812,1.107
20181102_11,6.1,74.0,2.0,7.896,75.953,0.531
20181102_12,4.8,78.0,2.0,7.593,77.109,0.736
20181102_13,3.7,84.0,1.2,7.425,77.487,1.04
20181102_14,2.8,86.0,1.2,7.174,77.859,0.949
20181102_15,1.5,89.0,1.1,6.9,78.043,0.552
20181102_16,1.0,92.0,1.4,6.591,78.38,0.777
20181102_17,0.1,93.0,0.8,6.339,78.158,1.134
20181102_18,-0.1,94.0,1.2,6.147,78.079,1.164
20181102_19,-0.3,95.0,1.4,5.898,78.495,1.091
20181102_20,-1.1,95.0,1.0,5.746,77.976,0.891
20181102_21,-0.8,96.0,0.8,8.067,73.63,1.039
20181102_22,1.2,94.0,0.8,10.842,61.623,0.656
20181102_23,4.5,78.0,1.1,13.171,52.033,0.894
20181102_24,8.6,63.0,1.2,14.942,45.692,2.4
20181102_25,10.9,55.0,1.1,15.996,41.471,3.641
20181102_26,13.5,48.0,1.2,16.457,40.287,4.502
20181102_27,16.0,40.0,5.0,16.131,42.001,5.142
20181102_28,,,,15.408,45.045,4.922
20181102_29,,,,14.255,50.045,4.791
20181102_30,,,,12.32,54.537,2.658
20181102_31,,,,11.137,57.215,0.911
20181102_32,,,,10.712,56.49,1.006
20181102_33,,,,10.363,57.004,1.396
20181102_34,,,,9.788,60.375,1.277
20181102_35,,,,9.2,62.808,1.272
20181102_36,,,,8.993,64.37,1.818
20181103_00,8.6,63.0,1.2,13.262,54.546,0.479
20181103_01,10.9,55.0,1.1,11.654,52.551,0.94
20181103_02,13.5,48.0,1.2,13.63,47.664,0.364
20181103_03,16.0,40.0,5.0,15.897,40.595,0.703
20181103_04,,,,15.913,42.698,4.257
20181103_05,,,,14.082,51.538,4.874
20181103_06,,,,12.034,59.933,3.465
20181103_07,,,,10.615,65.66,1.502
20181103_08,,,,10.293,66.434,1.084
20181103_09,,,,9.772,68.839,0.84
20181103_10,,,,9.416,70.714,0.684
20181103_11,,,,9.316,71.453,0.505
20181103_12,,,,8.729,74.465,1.015
20181103_13,,,,9.297,72.87,1.551
20181103_14,,,,9.583,72.193,1.881
20181103_15,,,,9.725,72.866,1.512
20181103_16,,,,9.719,74.079,1.762
20181103_17,,,,9.802,74.656,2.089
20181103_18,,,,9.497,80.116,1.97
20181103_19,,,,9.066,86.661,1.859
20181103_20,,,,8.935,88.053,2.153
20181103_21,,,,8.237,83.584,3.582
20181103_22,,,,7.696,83.425,3.835
20181103_23,,,,7.195,78.998,4.278
20181103_24,,,,6.664,77.572,3.98
20181103_25,,,,6.498,76.487,3.525
20181103_26,,,,6.322,76.592,3.548
20181103_27,,,,6.139,77.297,3.379
20181103_28,,,,5.671,79.794,3.027
20181103_29,,,,5.12,82.7,2.964
20181103_30,,,,4.854,82.818,2.947
20181103_31,,,,4.704,82.099,3.07
20181103_32,,,,4.734,80.226,2.53
20181103_33,,,,4.84,76.673,2.489
20181103_34,,,,4.779,74.183,2.815
20181103_35,,,,4.818,71.832,2.29
20181103_36,,,,4.887,69.636,1.922
